,Similarity_Score,Text1,Text2,Group,Date1,Date2,Publisher1,Publisher2,ID1,ID2,proper_nouns1,proper_nouns2,keywords1,keywords2,unit_id
188,0.78251934,"D66 pleit voor vaccinatiebewijs; D66-lijsttrekker Sigrid Kaag wil mensen die gevaccineerd zijn meer toegang geven tot het openbare leven . Daarvoor moet een vaccinatiebewijs worden ingevoerd, vindt de partij. Dezelfde vrijheden als voor inge nte mensen moeten ook gelden voor mensen die een negatieve coronatestuitslag kunnen laten zien. Er lijkt een taboe te liggen op het woord vaccinatiebewijs. Maar toch is dat precies wat we nodig zullen hebben, zei Kaag in een toespraak op het online partijcongres. Uiteraard met de garantie van tijdelijkheid, privacyvoorwaarden en het liefst op Europees niveau. D66 vindt het niet terecht dat gevaccineerde mensen moeten wachten met leven tot iedereen is gevaccineerd. Laten we als Nederland een voorbeeld nemen aan Isra l, waar gevaccineerde mensen weer toegang krijgen tot het maatschappelijk leven, zegt Kaag. Tussen de Europese landen lopen al gesprekken over een vaccinatiepaspoort. Demissionair premier Rutte heeft namens Nederland gezegd op voorhand geen principi le bezwaren te hebben. Wel moet kritisch gekeken worden naar de uitvoering, zei hij. Ook Duitsland en Oostenrijk zijn voorstander. De Gezondheidsraad heeft in Nederland geadviseerd erg terughoudend te zijn met een vaccinatiebewijs.","Nu rondkomen als student? Let op je aanvullende beurs, huur, \xc3\xa9n ga stemmen; Koop groenten op de markt, shop tweedehands online zijn er genoeg lijstjes met tips om het studentenleven financieel vol te houden. Studeren kost kisten vol geld. Op de kleintjes letten is dus goed, maar welke adviezen maken nu echt het verschil? Uit onderzoek van het Centraal planbureau CPB blijkt dat een kwart van de eerstejaarsstudenten in het hoger onderwijs die recht hebben op een aanvullende beurs, er geen gebruik van maken. Zij lopen daarmee maandelijks gemiddeld 175 euro mis. DUO-woordvoerder Martijn Grimmius weet niet waarom het gebeurt Dit wordt momenteel onderzocht. Wij communiceren het nu nog beter. Zo geven we het duidelijk op onze website aan en zijn we in januari gestart om de campagne bijna achttien op middelbare scholen te verspreiden. In deze campagne leren toekomstige studenten wat studiefinanciering is en wat je financieel nodig hebt om je gewenste opleiding te gaan volgen. Daarin geven we ook aan check altijd of je recht hebt op een aanvullende beurs.",high,2021-02-27 16:40:42,2021-02-28 21:37:06,NOS liveblog,NU.nl,3287535,3288419,"D66, Sigrid Kaag, Isra, Wel","CPB, Martijn Grimmius","['gevaccineerd', 'gevaccineerde', 'vaccinatiepaspoort', 'vaccinatiebewijs', 'coronatestuitslag']","['studiefinanciering', 'grimmius', 'eerstejaarsstudenten', 'xa9n', 'studentenleven']",3287535_3288419
192,0.7055722,"Klaver wil onderzoek naar beschuldigingen van seksueel misbruik tegen Graus ; GroenLinks-leider Jesse Klaver wil dat het bestuur van de Tweede Kamer onderzoek doet naar de beschuldigingen van seksueel misbruik aan het adres van PVV-Kamerlid Dion Graus. In het programma Buitenhof zei hij dat hij het 100 procent eens is met zijn vertrekkende fractiegenoot Kathalijne Buitenweg, die donderdag als eerste voor zo'n onderzoek pleitte. NRC schreef twee weken geleden dat Graus gedurende meerdere jaren zijn toenmalige vrouw en fractiemedewerker aanzette tot seks met zijn particuliere beveiligers. Die gedwongen seks zou ook hebben plaatsgevonden in het gebouw van de Tweede Kamer. De krant schreef het stuk op basis van een dossier dat wordt onderzocht door de Rijksrecherche. Politici wilden er niet op reageren, tot Buitenweg donderdag op Facebook het stilzwijgen doorbrak. Buitenweg zei dat met die stilte geen goed signaal werd afgegeven aan mensen die zich hierin herkennen. We kunnen seksueel geweld alleen effectief bestrijden als we heel duidelijk maken dat het onaanvaardbaar is. Signaal Klaver schaarde zich vanmiddag achter Buitenweg. Welk signaal geven wij aan de rest van Nederland als wij niet opkomen voor het slachtoffer? Het presidium moet hier echt goed naar kijken.","Ondernemers in de race voor de Tweede Kamer; Ze zijn zo ongeveer op de vingers van n hand te tellen, zelfstandige ondernemers die kans maken om in de Tweede Kamer te komen. Wat drijft hen om volksvertegenwoordiger te willen worden? Vier ondernemers vertellen. Je moet draagvlak cre ren voor wat je wilt bereiken Romke de Jong D66, plaats 24 Derde generatie ijsmaker in Gorredijk Als ondernemer beslis je vandaag iets en morgen gebeurt het. Als politicus kun je jaren ergens mee bezig zijn voordat er iets gebeurt, en soms gebeurt er zelfs helemaal niets. Maar toch zijn de eigenschappen die je nodig hebt, niet echt anders. Je moet draagvlak cre ren voor wat je wilt bereiken. Dat doet een politicus maar dat doet een ondernemer ook. Die neemt zijn medewerkers en zijn klanten mee met waar hij naartoe wil met zijn onderneming. De komende regeerperiode staan we echt op een splitsing voor waar we met de Nederlandse economie naartoe gaan. Ik wil dat we de keuze maken voor echt duurzaam ondernemen. We kunnen als Nederland vooroplopen met circulair, duurzaam en maatschappelijk verantwoord ondernemen en daar een unique sellingpoint van maken.",high,2021-02-28 15:42:29,2021-03-01 00:00:00,NOS nieuws,Het Financieele Dagblad,3287512,3290570,"Jesse Klaver, Tweede Kamer, Dion Graus, Kathalijne Buitenweg, NRC, Tweede Kamer, Klaver","Tweede Kamer, Tweede Kamer, Romke de Jong","['seksueel', 'facebook', 'kathalijne', 'presidium', 'rijksrecherche']","['sellingpoint', 'circulair', 'romke', 'ijsmaker', 'gorredijk']",3287512_3290570
204,0.7226287,"Geweld bij antilockdowndemo in Dublin; Bij een demonstratie tegen de coronamaatregelen in Dublin zijn zeker 23 mensen opgepakt . Relschoppers raakten slaags met de Ierse politie. Drie agenten raakten gewond. De politie zegt er van tevoren al op gerekend te hebben dat het protest gewelddadig zou worden. De ongeregeldheden waren aangekondigd op sociale media. We waren ons bewust van het protest en wat de intentie was. We hebben ons erop voorbereid en waren uiteraard van plan het in toom te houden, aldus de politiecommissaris. Volgens de politie gooiden relschoppers onder meer met vuurwerk. Verschillende parken waren van tevoren afgesloten door de politie. Demonstranten hadden aangekondigd naar het St Stephen's Green-park te willen marcheren. Ondanks de verhoogde politie-inzet kwamen er toch nog honderden mensen naar het centrum van Dublin, zonder mondkapje. Met wapenstokken werden ze weggehouden van het park. Veel politici reageren met afschuw op de rellen. Vicepremier Leo Varadkar schreef op Twitter Dit gedrag van een paar ego sten ondermijnt de offers die miljoenen mensen de afgelopen twaalf maanden hebben gebracht.","Naast groen en digitaal nu ook sociaal; Deze week op de EU-agenda Mathijs Schiffers Sinds de Europese Commissie onder leiding van Ursula von der Leyen in december 2019 van start ging, horen we bijna wekelijks over groene plannen, digitale transformatie en de mate waarin de EU zich kan bedruipen op het wereldtoneel, oftewel strategische autonomie. Het zijn de drie pijlers waar bijna alle initiatieven van Brussel bij onder te schuiven zijn. Volksgezondheid is er door de coronacrisis natuurlijk bij gekomen. En er is er nog eentje en die staat komende week centraal sociaal beleid. Woensdag presenteert Eurocommissaris Nicolas Schmit banen en sociale rechten een actieplan voor de implementatie van de Europese pijler voor sociale rechten die alweer uit 2017 dateert. Die pijler bevat twintig beginselen die lopen van toegang tot onderwijs naar toegang tot sociale woningen, gepaste opvang van daklozen en eerlijk loon. Het actieplan wordt door velen in Brussel gezien als een noodzaak. Er is groeiende ongelijkheid in de samenleving. Door de opmars van de platformwerkers is er steeds minder baanzekerheid en de kosten voor huisvesting rijzen de pan uit en worden voor steeds meer mensen ondraaglijk. Denk anders nog maar eens aan de afloop van het Britse brexitreferendum.",high,2021-02-27 20:30:26,2021-03-01 00:00:00,NOS liveblog,Het Financieele Dagblad,3287531,3290586,"Geweld, Dublin, Leo Varadkar","Europese Commissie, Ursula von der Leyen, Eurocommissaris Nicolas Schmit","['ongeregeldheden', 'antilockdowndemo', 'wapenstokken', 'stephen', 'demonstranten']","['brexitreferendum', 'baanzekerheid', 'schiffers', 'europese', 'wereldtoneel']",3287531_3290586
205,0.78664994,"Deskundigen: overweeg één-prik-strategie; Prik niet twee keer, maar n keer. Die oproep doen verschillende deskundigen, omdat daarmee het vaccineren aanzienlijk versneld kan worden. Met n prik kan je nog flink ziek worden door corona, maar er niet meer aan doodgaan. Dat is bemoedigend, want zo kan je nadenken over het openen van de scholen, restaurants en winkels. Die nood daar is ook enorm, zegt vaccinoloog Gideon Kersten.","De Jonge: lijsttrekkers moeten in campagne behoedzaam zijn over corona ; Minister De Jonge van Volksgezondheid vindt het logisch dat lijsttrekkers in de verkiezingscampagne spreken over wat ze graag zouden willen aan versoepelingen, maar hij vindt ook dat ze wel behoedzaam moeten zijn. Qua besmettingscijfers is de situatie nog steeds zorgelijk en er kan nu weinig, zegt De Jonge. Partijgenoot en CDA-lijsttrekker Hoekstra zei gisteren in het RTL-debat dat hij eerlijk moet zijn dat het nu niet kan, maar dat hij hoopt dat de terrassen snel open zijn. Het is logisch dat te hopen, zei De Jonge, maar zo snel als mogelijk is niet vandaag of morgen. Zo zijn er zorgen over de situatie in de kop van Noord-Holland waar erg veel pati nten zijn. In n regio code zwart ligt niet voor de hand, maar we moeten de pati nten goed tussen de regio's verdelen, zegt De Jonge. Maar we met moeten met zijn allen wel code zwart voorkomen.",high,2021-02-27 18:58:44,2021-03-01 12:59:00,NOS liveblog,NOS liveblog,3287532,3287414,"Prik, Gideon Kersten",Jonge van Volksgezondheid,"['vaccineren', 'kersten', 'vaccinoloog', 'gideon', 'maar']","['besmettingscijfers', 'rtl', 'holland', 'versoepelingen', 'pati']",3287532_3287414
215,0.59987396,"Van eerste besmetting tot avondklok: het coronajaar in foto&#39;s; De impact die het coronavirus heeft op de Nederlandse maatschappij is het afgelopen jaar uitgebreid in beeld gebracht. NU.nl maakte een chronologische selectie van opvallende en typerende beelden. Op 27 februari 2020 wordt de eerste offici le Nederlandse coronabesmetting vastgesteld. Het virus werd geconstateerd bij een 56-jarige man uit het Brabantse Loon op Zand. De dag erna wordt de pers te woord gestaan in het stadhuis van Tilburg. Op 9 maart 2020 kondigt premier Mark Rutte aan dat handen schudden tijdelijk tot het verleden behoort, iets wat hij zelf per ongeluk na de persconferentie doet. Daarna volgen de maatregelen om het coronavirus te bestrijden in een sneltreinvaart. Zo wordt thuiswerken de norm. Ondertussen wordt het beeld van ziekenhuismedewerkers in beschermende kleding steeds bekender. Omdat de druk op Brabantse ziekenhuizen te groot wordt, worden coronapati nten naar ziekenhuizen buiten de regio verplaatst. Vanwege de enorme druk waar ziekenhuispersoneel mee te maken krijgt, klapt Nederland voor de zorg. Op 18 maart wordt minister van Medische Zorg Bruno Bruins onwel in de Tweede Kamer. Ondertussen komen steden met steeds slimmere maatregelen om de coronaregels te stimuleren.","Dode en gewonde door zuurstofexplosie corona-afdeling Oekraïne; In een ziekenhuis in Tsjernivtsi, in het westen van Oekra ne, zijn op de corona-afdeling een dode en een gewonde gevallen door een explosie. Een zuurstofleiding ontplofte, waarna er brand ontstond. Twintig mensen konden op tijd worden ge vacueerd. Het is het tweede soortgelijke incident in korte tijd in Oekra ne. Begin deze maand overleden een dokter en drie pati nten in Zaporizja, in het zuidoosten van Oekra ne, nadat er brand was ontstaan op een IC door een zuurstoflek.",medium,2021-02-27 20:34:14,2021-02-27 22:39:37,NU.nl,NOS liveblog,3288518,3287529,"Mark Rutte, Tweede Kamer","Oekra, Twintig, Oekra","['brabantse', 'sneltreinvaart', 'coronabesmetting', 'ziekenhuismedewerkers', 'coronapati']","['tsjernivtsi', 'zaporizja', 'zuurstofexplosie', 'oekraïne', 'zuurstofleiding']",3288518_3287529
216,0.7501503,"Primus inter pares; De Tweede Kamer vindt dat China genocide pleegt op de Oeigoerse moslimminderheid . Onder meer CDA, SP, Partij voor de Dieren, PvdA, GroenLinks en Denk steunden donderdag een motie van die strekking. Dat is opmerkelijk, want twee weken eerder nog had Denk, als enige partij in het parlement, tegen een motie gestemd waarin de massamoord op Armeni rs in 1915 als genocide wordt bestempeld. Waarom? Historische feiten worden vastgesteld door historici en juristen, niet door politici, zo citeert de Turkse, regeringsgezinde krant Daily Sabah Denk-Kamerlid Tunahan Kuzu. Het woord denk is Turks voor gelijk. Aha, dat is de verklaring! Alle genocides zijn gelijk, maar sommige genocides zijn gelijker dan andere.","Excuses van de koning voor slavernij zijn onafwendbaar; Slavernijverleden Ruttes weigering om excuses te maken voor de slavernijgeschiedenis, is nu al onhoudbaar, betoogt Tineke Bennema. Weigeren is niet alleen ahistorisch, maar ook hovaardig.,De grote Perzische koningen uit de Oudheid lieten zichzelf graag in stenen reli fs afbeelden, zittend op een eenvoudige houten troon met een scepter in de hand. Maar die simpele stoel stond hoog boven op verschillende lagen van mensen die met geheven armen de vloer onder hem stutten. Als je door je oogharen kijkt, zouden zij boeken kunnen zijn in een boekenkast bestaand uit planken. Wie niet beter weet, denkt goh, sympathieke geste, erkenning van het werk van zijn burgers. Maar de koningen keken neer op hun onderdanen en hun bestuur was absoluut, en vaak wreed. Tineke Bennema is historicus. De Amerikaanse vicepresident Kamala Harris maakte gebruik van dezelfde metafoor van mensen die dragen, opofferen en samen meer kracht doorgeven. Nederig stelde ze in haar overwinningsspeech dat zij op de schouders stond van haar moeder, grootmoeder en al die vrouwen voor haar die ertoe bijdroegen dat zij als eerste zwarte Amerikaanse vrouw het vicepresidentschap kon bekleden.",high,2021-03-01 00:00:00,2021-03-01 00:00:00,De Volkskrant,NRC Handelsblad,3285243,3285647,"Primus, Tweede Kamer, CDA, SP, Partij voor de Dieren, PvdA, GroenLinks, Waarom, Tunahan Kuzu, Aha","Slavernijverleden Ruttes, Tineke Bennema","['moslimminderheid', 'turkse', 'oeigoerse', 'regeringsgezinde', 'turks']","['onafwendbaar', 'ruttes', 'opofferen', 'slavernijverleden', 'amerikaanse']",3285243_3285647
218,0.8248612,"Precies een jaar sinds de eerste positieve test: zo begon de crisis; Nederland leeft zaterdag al precies een jaar met het coronavirus . Op 27 februari 2020 maakt toenmalig minister Bruno Bruins Medische Zorg bekend dat voor het eerst een besmetting is geconstateerd. De pati nt is niet heel ziek, maar uit voorzorg opgenomen in het ziekenhuis in Tilburg. Een terugblik op het begin van de crisis die daarna losbarstte. De Nederlandse overheid gaat er begin 2020 nog van uit dat SARS-CoV-2 de offici le naam van het virus helemaal niet zo gevaarlijk is. Het harde ingrijpen van de Chinese autoriteiten in Wuhan, waar de eerste grote uitbraak was, wordt in het westen vaak in verband gebracht met de autoritaire regeerstijl van de Chinese communistische partij. Niet zo heel besmettelijk Geruststellende woorden overheersen. Zo meldt het RIVM eind januari De ziekte lijkt, met wat er nu bekend is, niet zo heel besmettelijk. Halverwege februari brengt het instituut een kort filmpje naar buiten waarin het uitlegt waarom we ons geen zorgen hoeven te maken over COVID-19. Een dag voordat het nieuws over de eerste pati nt naar buiten komt, benadrukt ook de GGD dat paniek niet nodig is. Dat wordt echter pas maanden later duidelijk.","De confrontatie met de kiezer valt de lijsttrekkers zwaar; Meneer Rutte, als het over een jaar nog niet is opgelost, treedt u dan wel af? Halverwege het eerste grote tv-debat bij RTL is het Kristie Rongen, een van de gedupeerde ouders uit de toeslagenaffaire, die Mark Rutte voor even stil krijgt. Ze zegt het zelfs letterlijk ik stop u hier even, als Rutte aan een van zijn vaker gebruikte antwoorden wil beginnen. Wij zaten als ratten in de val, aldus Rongen met een trilling in haar stem. De kop is er af. RTL organiseerde gisteravond de eerste in een reeks tv-debatten, onder leiding van Frits Wester en Jetske Schrijver. Met de verkiezingen nog ver genoeg weg om uitglijders weer goed te kunnen maken, en dichtbij genoeg om met een sterk optreden de campagne een wending te geven. De RTL-presentatoren krijgen ondersteuning van gewone kiezers, die zich met een filmpje presenteren en vervolgens live in de studio hun vragen stellen. Dat blijkt een gouden greep van de regie, naast het toch vrij voorspelbare verbale steekspel tussen de lijsttrekkers onderling. Een debat loopt toch altijd anders dan je denkt.",high,2021-02-27 17:37:46,2021-03-01 00:00:00,NU.nl,Trouw,3288528,3285322,"Bruno Bruins, Medische Zorg, Chinese communistische partij, RIVM, GGD","Meneer Rutte, RTL, Kristie Rongen, Mark Rutte, RTL, Frits Wester, Jetske Schrijver","['meldt', 'chinese', 'bruno', 'coronavirus', 'losbarstte']","['toeslagenaffaire', 'uitglijders', 'jetske', 'treedt', 'kristie']",3288528_3285322
227,0.8304908,"Makers van vaccins redden de mens, niet de belegger; Wie farmaceut zegt , zegt overwinsten althans , in sommige kringen . Gewapend met een betonnen octrooiwetgeving kunnen pillendraaiers vragen wat ze willen voor levensreddende medicijnen, is de teneur van de critici. Inderdaad zijn er voorbeelden die het imago van de branche geen goed hebben gedaan. Het sappigste verhaal is van Martin Shkreli, die in 2015 zijn Turing Pharmaceuticals de productierechten liet kopen van het medicijn Daraprim. Prompt ging de prijs van $ 13,50 naar $ 750 per pil. Deze actie leverde Shkreli inmiddels gedetineerd, trouwens de bijnaam meest gehate man van Amerika op. GroenLinks In deze tijden van pandemie zijn de kritische volgers van deze bedrijfstak opnieuw alert. Er gaan al stemmen op om het patent op de diverse vaccins tegen het coronavirus opzij te schuiven. GroenLinks breekt een lans voor dwanglicenties, waaronder de fabrikanten verplicht zijn hun kennis te delen met concurrenten. De fabrikanten met patenten misbruiken hun positie om extra winst te boeken, is de redenering. GroenLinks is niet de enige die kritisch is. Afgelopen week werden de bazen van de grote vaccinfabrikanten stevig aan de tand gevoeld in het Europees Parlement. AstraZeneca minus 3%.","'Opvallend en veelzeggend dat VVD en CDA hier niet staan'; Een aantal partijen heeft op een persconferentie gereageerd op de doorrekeningen van het CPB en de PBL. En op het feit dat CDA en VVD n et op de persconferentie waren. Vooral de progressieve partijen staan hier, zei GroenLinks-leider Klaver. Opvallend en veelzeggend dat VVD en CDA hier niet staan. Hun programma's zijn sociaal slecht en brengen economische rampspoed, stelt PvdA-Kamerlid Nijboer. Dus ik snap wel dat ze hier niet staan. D66 benadrukt dat blijkt dat Nederland sterker en groener uit de crisis komt, als hun partijprogramma wordt uitgevoerd. De crux is dus dat het wel kan, veel ambities hebben en de economie een steun in de rug geven, zei Kamerlid Van Weyenberg. D66 heeft de CO2-reductie op 60 procent staan in 2030. Dat is relatief ambitieus, maar GroenLinks gaat er nog overheen. Wij komen uit op 63 procent, zei Klaver. Dat is belangrijk, want de uitvoering blijft altijd achter, daarom heb je overshoot nodig.",high,2021-02-28 00:00:00,2021-03-01 13:15:24,Het Financieele Dagblad,NOS liveblog,3290697,6290506,"Makers van vaccins redden de mens, Martin Shkreli, GroenLinks, GroenLinks, GroenLinks, Europees Parlement, AstraZeneca minus","CDA, CPB, PBL, CDA, CDA, Kamerlid Van Weyenberg, ambitieus, GroenLinks","['farmaceut', 'dwanglicenties', 'pharmaceuticals', 'vaccinfabrikanten', 'gedetineerd']","['rampspoed', 'doorrekeningen', 'reductie', 'overshoot', 'groener']",3290697_6290506
234,0.83677626,"Precies een jaar sinds de eerste positieve test: zo begon de crisis; Nederland leeft zaterdag al precies een jaar met het coronavirus . Op 27 februari 2020 maakt toenmalig minister Bruno Bruins Medische Zorg bekend dat voor het eerst een besmetting is geconstateerd. De pati nt is niet heel ziek, maar uit voorzorg opgenomen in het ziekenhuis in Tilburg. Een terugblik op het begin van de crisis die daarna losbarstte. De Nederlandse overheid gaat er begin 2020 nog van uit dat SARS-CoV-2 de offici le naam van het virus helemaal niet zo gevaarlijk is. Het harde ingrijpen van de Chinese autoriteiten in Wuhan, waar de eerste grote uitbraak was, wordt in het westen vaak in verband gebracht met de autoritaire regeerstijl van de Chinese communistische partij. Niet zo heel besmettelijk Geruststellende woorden overheersen. Zo meldt het RIVM eind januari De ziekte lijkt, met wat er nu bekend is, niet zo heel besmettelijk. Halverwege februari brengt het instituut een kort filmpje naar buiten waarin het uitlegt waarom we ons geen zorgen hoeven te maken over COVID-19. Een dag voordat het nieuws over de eerste pati nt naar buiten komt, benadrukt ook de GGD dat paniek niet nodig is. Dat wordt echter pas maanden later duidelijk.","Partij die 'gratis bier' uitdeelt, valt snel door de mand; campagne liberalen hun klimaatplannen in het verkiezingsprogramma niet laten doorrekenen . De VVD vindt de rekenmodellen te gemankeerd, maar volgens andere partijen duikt de partij van Mark Rutte. Bijna nergens ter wereld gebeurt het, en in sommige landen zijn ze maar wat jaloers op deze langjarige Nederlandse traditie het doorrekenen van de verkiezingsprogramma's. Vandaag is het weer zover en net als bij eerdere edities ging er weer een hoop gesteggel aan vooraf. Ook dat is traditie. Eerst een stap terug in de tijd al sinds 1986 biedt het Centraal Planbureau CPB politieke partijen de mogelijkheid om uit te rekenen wat de plannen in hun programma nou precies kosten en of ze bijdragen aan onze welvaart. En sinds 1994 berekent het Planbureau voor de Leefomgeving PBL, en haar voorgangers, wat het effect is op ons milieu. De waarde van deze sommen is vooral dat partijen worden gedwongen om hun plannen concreet te maken, waardoor een vergelijking van programma's mogelijk wordt. Zo valt in n oogopslag te zien welke partij het meest hecht aan investeringen in onderwijs, zorg of infrastructuur. ,, Het is toch belangrijk dat er een onafhankelijke scheidsrechter is, zegt D66-Kamerlid Joost Sneller.",high,2021-02-27 17:37:46,2021-03-01 00:00:00,NU.nl,Algemeen Dagblad,3288528,3286174,"Bruno Bruins, Medische Zorg, Chinese communistische partij, RIVM, GGD","Mark Rutte, Centraal Planbureau CPB, Planbureau voor de Leefomgeving PBL, Joost Sneller","['meldt', 'chinese', 'bruno', 'coronavirus', 'losbarstte']","['rekenmodellen', 'leefomgeving', 'verkiezingsprogramma', 'klimaatplannen', 'gesteggel']",3288528_3286174
249,0.75746465,"Eigenaar vraagt SP-leider om met zzp'ers te kunnen blijven werken; Een eigenaar die games ontwerpt wil graag met zzp'ers blijven werken en is bang dat de SP dit soort contracten helemaal wil verbannen. Marijnissen wil dat helemaal niet, zegt ze. Haar partij komt volgens haar vooral op voor werknemers die gedwongen worden om als zzp'er te werken, zoals koeriers van eten en pakketjes.","De uitzending van 1 maart: Gasvrij duurder dan verwacht / IC's vol in Hoorn / Genomineerden Libris Literatuurprijs / Doorrekening verkiezingsprogramma's; Wat kost woning aardgasvrij maken ? Het gaat er deze campagne nog nauwelijks over, maar Nederland staat aan het begin van een ongekende verbouwing. Alle negen miljoen woningen en gebouwen moeten van het gas af, voor het klimaat. In de wijken waar men er als proef al mee begonnen is, is nu voor het eerst gedetailleerd gekeken naar het kostenplaatje. Die blijken veel hoger dan verwacht en zullen de komende jaren bovendien amper dalen. Nieuwsuur spreekt met de onderzoeker van het nieuwe rapport en ging naar het Friese Garijp waar ze de hoge kosten herkennen. IC's liggen vol in Hoorn Terwijl de roep om verdere versoepelingen hard klinkt, zijn de besmettingen in de veiligheidsregio Noord-Holland Noord juist heel erg toegenomen de afgelopen dagen, met name in Hoorn. In de eerste golf werd die regio niet hard getroffen, maar er werden gisteren 133 mensen positief getest. Minister de Jonge riep vandaag lijsttrekkers dan ook op behoedzaam te zijn met uitspraken over versoepelingen. Hij verwees daarbij naar de kop van Noord-Holland. We gaan langs in het Dijklander ziekenhuis en we spreken burgemeester Jan Nieuwenburg.",high,2021-02-28 23:10:04,2021-03-01 12:06:47,NOS liveblog,Nieuwsuur,3287468,3287485,"SP, Marijnissen","Friese Garijp, Noord-Holland Noord, Jan Nieuwenburg","['marijnissen', 'zzp', 'ers', 'pakketjes', 'koeriers']","['nieuwenburg', 'gasvrij', 'besmettingen', 'aardgasvrij', 'versoepelingen']",3287468_3287485
251,0.8559072,"Wekdienst 28/2: Lijsttrekkers in debat • Kraker in eredivisie: PSV-Ajax; Goedemorgen ! De lijsttrekkers van VVD, PVV, CDA, D66, SP en GroenLinks zijn te zien bij het verkiezingsdebat van RTL Nieuws. En het wordt spannende dag in de Eredivisie, met onder meer de kraker PSV-Ajax. Het weer vanochtend verloopt vrij grijs met mist, nevel en laaghangende bewolking. In de middag breekt vooral in het zuiden de zon geleidelijk door, in het noorden blijft het op veel plaatsen grijs. Het wordt 6 tot 8 graden. Daar waar de zon wel goed kan doorbreken wordt het een graad of 10. De zwakke wind waait uit het noordoosten. Vanavond en vannacht krijgt het hele land opnieuw te maken met lage bewolking en mist. Ga je de weg op? Hier vind je het overzicht van de werkzaamheden. Check hier de dienstregeling voor het spoor. Wat kun je vandaag verwachten? De burgemeesters en natuurorganisaties houden drukte in parken en natuurgebieden scherp in de gaten. De afgelopen tijd was het in verschillende stadsparken veel te druk. Het Vondelpark in Amsterdam moest zelfs worden gesloten.","De uitzending van 1 maart: Gasvrij duurder dan verwacht / IC's vol in Hoorn / Genomineerden Libris Literatuurprijs / Doorrekening verkiezingsprogramma's; Wat kost woning aardgasvrij maken ? Het gaat er deze campagne nog nauwelijks over, maar Nederland staat aan het begin van een ongekende verbouwing. Alle negen miljoen woningen en gebouwen moeten van het gas af, voor het klimaat. In de wijken waar men er als proef al mee begonnen is, is nu voor het eerst gedetailleerd gekeken naar het kostenplaatje. Die blijken veel hoger dan verwacht en zullen de komende jaren bovendien amper dalen. Nieuwsuur spreekt met de onderzoeker van het nieuwe rapport en ging naar het Friese Garijp waar ze de hoge kosten herkennen. IC's liggen vol in Hoorn Terwijl de roep om verdere versoepelingen hard klinkt, zijn de besmettingen in de veiligheidsregio Noord-Holland Noord juist heel erg toegenomen de afgelopen dagen, met name in Hoorn. In de eerste golf werd die regio niet hard getroffen, maar er werden gisteren 133 mensen positief getest. Minister de Jonge riep vandaag lijsttrekkers dan ook op behoedzaam te zijn met uitspraken over versoepelingen. Hij verwees daarbij naar de kop van Noord-Holland. We gaan langs in het Dijklander ziekenhuis en we spreken burgemeester Jan Nieuwenburg.",high,2021-02-28 07:53:05,2021-03-01 12:06:47,NOS nieuws,Nieuwsuur,3287521,6290579,"VVD, PVV, CDA, D66, SP, GroenLinks, RTL Nieuws, PSV-Ajax","Friese Garijp, Noord-Holland Noord, Jan Nieuwenburg","['waait', 'amsterdam', 'vondelpark', 'goedemorgen', 'verkiezingsdebat']","['nieuwenburg', 'gasvrij', 'besmettingen', 'aardgasvrij', 'versoepelingen']",3287521_6290579
