,Similarity_Score,Text1,Text2,Group,Date1,Date2,Publisher1,Publisher2,ID1,ID2,proper_nouns1,proper_nouns2,keywords1,keywords2,unit_id
177,0.765206,"Helft FvD-kiezers: 'Corona is ontwikkeld om burgers te onderdrukken'; De helft van de mensen die op Forum voor Democratie FvD willen stemmen, denkt dat het coronavirus bewust is ontwikkeld om burgers wereldwijd te onderdrukken. 51 procent denkt dat corona een biologisch wapen is dat in een laboratorium is gefabriceerd. Dat blijkt uit onderzoek van Ipsos, in opdracht van Nieuwsuur. De opvattingen van FvD-kiezers over complottheori n wijken behoorlijk af van die van de gemiddelde Nederlander en van stemmers op andere partijen. Ter vergelijking onder alle Nederlanders gelooft 11 procent dat het virus bewust is ontwikkeld en 13 procent dat het een biologisch wapen is. Harde kern Volgens Ipsos-onderzoeker Sjoerd van Heck zijn de gematigde stemmers bij FvD verdwenen. Het percentage complotdenkers is groter geworden. Omdat ze nu een kiezersgroep over hebben die hem no matter what trouw blijven. Dit is de harde kern die overblijft. De lijsttrekker van FvD, Thierry Baudet, is een van de weinige politici die elke dag met een grote bus van stad naar stad reizen. Hij voert fysiek campagne en heeft het vooral over corona. In Urk schudde hij iedereen de hand, alsof er geen pandemie is.","FvD'ers beboet om negeren 1,5 meter; De politie in Nijmegen heeft gisteren een nog onbekend aantal mensen bekeurd omdat zij tijdens een bijeenkomst van Forum voor Democratie folders uitdeelden zonder daarbij 1,5 meter afstand te houden.",high,2021-02-27 21:52:54,2021-03-01 00:00:00,Nieuwsuur,Algemeen Dagblad,3287578,3286171,"FvD-kiezers, Forum voor Democratie, Ipsos, FvD-kiezers, Thierry Baudet",Forum voor Democratie,"['ipsos', 'complotdenkers', 'coronavirus', 'thierry', 'urk']","['bekeurd', 'uitdeelden', 'fvd', 'ers', 'nijmegen']",3287578_3286171
206,0.7669891,"Rutte tegen Klaver: U bent aan het overtoepen! Klaver: 'Er wordt hier gelogen'; VVD-leider Rutte en GroenLinks-leider Klaver krijgen het stevig aan de stok over kernenergie en het klimaat. Rutte waarschuwt Klaver dat hij met al zijn klimaatwensen het draagvlak onder de bevolking verkleint. In Amsterdam is er bijvoorbeeld stevige discussie over de aanleg van windmolens. Er is ook onder GroenLinks-leden veel kritiek op het plan. U bent aan het overtoepen, waarschuwt Rutte. Het is tegen het zere been van Klaver. Hij vindt het slecht dat de VVD de klimaatplannen van de partij niet laat doorrekenen door het Planbureau voor de Leefomgeving. En hij vindt dat zowel Rutte als Hoekstra liegt door te doen alsof kernenergie helpt bij het bereiken van de klimaatdoelen van Parijs. Het bouwen van een kerncentrale duurt zeker wel dertig jaar en binnen tien jaar moet er iets gedaan worden aan het tegengaan van de opwarming van de aarde. Er wordt gelogen door twee leden van het kabinet, stelt Klaver. Rutte en Hoekstra zijn het daar niet mee eens.","Rechts wil minder verplicht betalen aan pensioen, links meer; Coalitiepartijen VVD en D66 willen de verplichting voor werknemers om pensioen op te bouwen verlagen . Oppositiepartijen GroenLinks, Partij van de Arbeid en SP willen juist dat alle werkenden, werknemers en zelfstandigen verplicht gaan worden om pensioenpremie te betalen. Dat blijkt uit de doorrekeningen van de verkiezingsprogramma's van het Centraal Planbureau. Werknemers die nu onder een verplichte pensioenregeling vallen, het leeuwendeel van de werkenden in Nederland, bouwen doorgaans pensioen op over een salaris tot € 112.000. VVD en D66 willen dat bedrag verlagen naar € 60.000. Daarboven wordt het voor iedereen vrijwillig, maar blijft de pensioenpremie wel net als nu aftrekbaar voor de belastingen. GroenLinks, PvdA en SP hebben juist in hun programma opgenomen dat pensioen ook verplicht wordt voor alle zelfstandigen zonder personeel. Zzp'ers zijn nu vrij in hun keuze om wel of geen pensioen op te bouwen. Ook de circa 400.000 werknemers die nog niet verplicht pensioen opbouwen omdat in hun sector geen verplichtstelling geldt de IT bijvoorbeeld moeten dat volgens deze partijen wel gaan doen. Ter vergelijking werknemers betalen samen met hun werkgever bij pensioenfondsen dit jaar meestal een premie van tussen de 25% en 30%. Bij de grotere partijen blijft die staan op € 112.000.",high,2021-02-28 22:30:43,2021-03-01 00:00:00,NOS liveblog,Het Financieele Dagblad,3287472,3290653,Planbureau voor de Leefomgeving,"pensioen, D66, GroenLinks, Partij van de Arbeid, SP, D66, GroenLinks, PvdA, SP","['klimaatdoelen', 'verkleint', 'klimaatwensen', 'leefomgeving', 'amsterdam']","['pensioenregeling', 'doorrekeningen', 'pensioenpremie', 'pensioenfondsen', 'werkenden']",3287472_3290653
235,0.7527554,"Stelling 3: Om de klimaatdoelen te halen moet Nederland nieuwe kerncentrales bouwen; Het gaat nu over het klimaat . Rutte zegt stellig We hebben echt kernenergie nodig. Want de wind waait niet altijd, de zon schijnt niet altijd en de VVD wil niet afhankelijk zijn van het gas van Poetin in Rusland. Rutte denkt aan een kerncentrale in Groningen.","Alle pijlen zijn gericht op Rutte in RTL-debat; Reportage verkiezingscampagne Alles op Rutte, dat is de stilzwijgende afspraak waaraan al diens opponenten zich in deze campagne tot dusver houden. Na het lijsttrekkersdebat van Radio 1 en het running mate-debat is ook het premiersdebat van RTL het eerste grote tv-debat van deze verkiezingen een meertrapsaanval op de minister-president, die graag aan zijn vierde termijn zou beginnen. De tactiek van de VVD tekent zich scherper af bouw zo min mogelijk profiel op, pareer aanvallen met verzoenende reacties en blijf dichtbij de kernboodschap gelieve de premier te koesteren die het land door de coronacrisis leidt. Een ruimte die hij pakt als het aan het eind van het debat over vaccinatiebewijzen gaat We moeten verstandig blijven. De politiek moet niet op de stoel van artsen en verpleegkundigen gaan zitten, zeggen Sigrid Kaag D66 en Jesse Klaver GroenLinks op de vraag of de gewone zorg weer voorrang moet krijgen. Zo nemen ze meteen afstand van VVD en CDA, die eerder voor code zwart waarschuwden, en daarmee voor triage. Rutte springt soepel bij hen achterop. Of je nog wel naar de icwilt, dat zijn heel tere afwegingen, zegt hij.",high,2021-02-28 22:22:56,2021-03-01 00:00:00,NOS liveblog,De Volkskrant,3287474,3285226,"VVD, Poetin","Radio 1, RTL, VVD, kernboodschap gelieve, Sigrid, D66, Jesse Klaver, GroenLinks, VVD, CDA","['klimaatdoelen', 'kerncentrales', 'rusland', 'waait', 'rutte']","['lijsttrekkersdebat', 'premiersdebat', 'pareer', 'icwilt', 'meertrapsaanval']",3287474_3285226
257,0.77015865,"Stelling 2:  minimaal 10 procent van de bewindslieden moet van kleur zijn; De offici le tekst van de stelling luidt Als mijn partij meedoet aan het volgende kabinet zal minimaal 10 procent van de bewindslieden van kleur zijn of een niet-westerse migratieachtergrond hebben. GroenLinks, SP en D66 zijn hiervoor. PVV-lijsttrekker Wilders houdt niet van zulke stellingen. De eerste persoon van kleur die ik zou willen verdedigen is Zwarte Piet. Rutte drukt op rood Ik wil niet dat iemand dan in mijn kabinet zit en denkt ik zit hier alleen omdat Rutte bij Frits Wester op groen heeft gedrukt. Hij ziet ook dat er sprake is van een trend dat het beter gaat met mensen aan de top van een niet-westerse achtergrond. Jesse Klaver begint over Ronald Koeman die trainer is van het Nederlandse elftal en dat leidt tot hilariteit op Twitter.","De Jonge: lijsttrekkers moeten in campagne behoedzaam zijn over corona ; Minister de Jonge van Volksgezondheid vindt het logisch dat lijsttrekkers in de verkiezingscampagne spreken over wat ze graag zouden willen aan versoepelingen, maar hij vindt ook dat ze wel behoedzaam moeten zijn. Qua besmettingscijfers is de situatie nog steeds zorgelijk en er kan nu weinig, benadrukt De Jonge. Partijgenoot en CDA-lijsttrekker Hoekstra zei gisteren in het RTL-debat dat hij eerlijk moet zijn en dat het nu niet kan, maar dat hij hoopt dat de terrassen snel open kunnen. Het is logisch dat te hopen, zei De Jonge, maar zo snel als mogelijk is niet vandaag of morgen. Zo zijn er zorgen over de situatie in de kop van Noord-Holland waar erg veel pati nten zijn. In n regio code zwart ligt niet voor de hand, we moeten de pati nten goed tussen de regio's verdelen, zegt De Jonge. Maar we met moeten met zijn allen wel code zwart voorkomen.",high,2021-02-28 22:03:24,2021-03-01 14:33:22,NOS liveblog,NOS liveblog,3287477,3287397,"GroenLinks, SP, D66, Wilders, Zwarte Piet, Frits Wester, Jesse Klaver, Ronald Koeman",Jonge van Volksgezondheid,"['ronald', 'hilariteit', 'zit', 'westerse', 'migratieachtergrond']","['besmettingscijfers', 'rtl', 'holland', 'versoepelingen', 'pati']",3287477_3287397
260,0.8187822,"Manifestatie FvD afgebroken, aanhangers bekeurd voor flyeren zonder afstand; In Nijmegen is een campagnebijeenkomst van Forum voor Democratie met Thierry Baudet eerder be indigd . Dat gebeurde op last van burgemeester Bruls, meldt Omroep Gelderland. Het was op de bijeenkomst te druk, ook omdat er tegendemonstranten op afkwamen. De gemeente kwam daarop met een noodbevel. De politie heeft ook een onbekend aantal mensen bekeurd omdat zij folders uitdeelden zonder daarbij 1,5 meter afstand te houden. Flyeren mag volgens de politie alleen als de folders niet van de ene hand in de andere worden gegeven. Twee mannen zijn opgepakt wegens opruiing.","Forum voor Democratie Jacht  op extra stemmen; Waar andere partijen zich nauwelijks op straat wagen toert Forum voor Democratie stad en land af. Die optredens trekken niet alleen de aandacht van kiezers het Openbaar Ministerie kijkt inmiddels of Baudets campagneteam niet op grote schaal de coronaregels geschonden heeft. Zo werden bij een bezoek aan Urk volgens getuigen honderden handen geschud. En dan was er nog de volmacht-rel. In een live-uitzending riep Baudet donderdag zijn kijkers op zoveel mogelijk stemmen per volmacht te regelen. Om de besmettingskansen te verkleinen mogen kiezers dit jaar niet twee maar drie volmachtsstemmen uitbrengen. Een persoon kan vier keer stemmen eigenlijk, als je maar die volmachten kunt regelen, aldus Baudet, en dat was een enorme kans. Ho, zei het ministerie van Binnenlandse Zaken dat is niet de bedoeling en mag helemaal niet. Daar leek het campagneteam van Forum toen al achter gekomen de suggestie om stemmen te regelen was door de partij schielijk uit het filmpje van Baudet geknipt. Aan een ander standpunt houdt Baudet wel openlijk vast de grote kans op verkiezingsfraude. Door anderen, uiteraard.",high,2021-02-28 13:43:06,2021-03-01 00:00:00,NOS liveblog,NRC Handelsblad,3287500,3285635,"Forum voor Democratie, Thierry Baudet","Forum voor Democratie, Forum voor Democratie, Ministerie kijkt, Urk, Baudet, Baudet, Baudet, Baudet","['meldt', 'tegendemonstranten', 'opruiing', 'bekeurd', 'flyeren']","['besmettingskansen', 'volmachtsstemmen', 'schielijk', 'volmachten', 'baudets']",3287500_3285635
264,0.73601496,"Stelling 2:  minimaal 10 procent van de bewindslieden moet van kleur zijn; De offici le tekst van de stelling luidt Als mijn partij meedoet aan het volgende kabinet zal minimaal 10 procent van de bewindslieden van kleur zijn of een niet-westerse migratieachtergrond hebben. GroenLinks, SP en D66 zijn hiervoor. PVV-lijsttrekker Wilders houdt niet van zulke stellingen. De eerste persoon van kleur die ik zou willen verdedigen is Zwarte Piet. Rutte drukt op rood Ik wil niet dat iemand dan in mijn kabinet zit en denkt ik zit hier alleen omdat Rutte bij Frits Wester op groen heeft gedrukt. Hij ziet ook dat er sprake is van een trend dat het beter gaat met mensen aan de top van een niet-westerse achtergrond. Jesse Klaver begint over Ronald Koeman die trainer is van het Nederlandse elftal en dat leidt tot hilariteit op Twitter.","Podcast De Stemming: Verkiezingscampagne maakt nog weinig los bij kiezer; VVD-lijsttrekker Mark Rutte kwam niet lekker uit het RTL-verkiezingsdebat, constateren Joost Vullings en Xander van der Wulp in de nieuwe aflevering van De stemming van Vullings en Van der Wulp. Opvallend is dat er desondanks in de peilingen weinig beweging zit. Het CDA levert deze week wel vier zetels in, vertelt Gijs Rademaker van het EenVandaag Opiniepanel in de podcast. Maar de VVD stabiliseert nu, nadat de liberalen eerder wel zetels verloren in de peiling. GroenLinks onder druk Rutte hoopt op een snelle formatie vanwege de coronacrisis, zei hij deze week. Van der Wulp en Vullings zien dat hij daar al op voorsorteert. Het is opvallend hoe hij toenadering zoekt tot de SP, zegt Vullings. Het is een onderhandelingsmanoeuvre, denkt hij. De gesprekken bij de vorige formatie met GroenLinks liepen na een week of vijf vast. Rutte wil zo nu al druk zetten op GroenLinks. Jesse Klaver weet dat hij niet zomaar wordt uitgenodigd bij een formatie. In de podcast analyseren de twee met welke strategie n de lijsttrekkers de verkiezingsdebatten in gingen.",high,2021-02-28 22:03:24,2021-03-01 13:29:48,NOS liveblog,NOS nieuws,3287477,6290581,"GroenLinks, SP, D66, Wilders, Zwarte Piet, Frits Wester, Jesse Klaver, Ronald Koeman","Verkiezingscampagne, Mark Rutte, Joost Vullings, Van der Wulp, CDA, Gijs Rademaker, GroenLinks, Van der Wulp, SP, GroenLinks, GroenLinks, Jesse Klaver","['ronald', 'hilariteit', 'zit', 'westerse', 'migratieachtergrond']","['onderhandelingsmanoeuvre', 'verkiezingsdebatten', 'desondanks', 'rtl', 'opiniepanel']",3287477_6290581
283,0.8571207,"Rechts wil minder verplicht betalen aan pensioen, links meer; Coalitiepartijen VVD en D66 willen de verplichting voor werknemers om pensioen op te bouwen verlagen . Oppositiepartijen GroenLinks, Partij van de Arbeid en SP willen juist dat alle werkenden, werknemers en zelfstandigen verplicht gaan worden om pensioenpremie te betalen. Dat blijkt uit de doorrekeningen van de verkiezingsprogramma's van het Centraal Planbureau. Werknemers die nu onder een verplichte pensioenregeling vallen, het leeuwendeel van de werkenden in Nederland, bouwen doorgaans pensioen op over een salaris tot € 112.000. VVD en D66 willen dat bedrag verlagen naar € 60.000. Daarboven wordt het voor iedereen vrijwillig, maar blijft de pensioenpremie wel net als nu aftrekbaar voor de belastingen. GroenLinks, PvdA en SP hebben juist in hun programma opgenomen dat pensioen ook verplicht wordt voor alle zelfstandigen zonder personeel. Zzp'ers zijn nu vrij in hun keuze om wel of geen pensioen op te bouwen. Ook de circa 400.000 werknemers die nog niet verplicht pensioen opbouwen omdat in hun sector geen verplichtstelling geldt de IT bijvoorbeeld moeten dat volgens deze partijen wel gaan doen. Ter vergelijking werknemers betalen samen met hun werkgever bij pensioenfondsen dit jaar meestal een premie van tussen de 25% en 30%. Bij de grotere partijen blijft die staan op € 112.000.","Milieuclubs niet echt blij met doorrekeningen; Milieuorganisaties zijn teleurgesteld over de verkiezingsprogramma s. Want ze zijn niet groen genoeg, vinden ze. De op milieugebied beste coalitie die volgens peilingen een meerderheid zou hebben in beide Kamers van VVD, CDA, GroenLinks, D66 en PvdA zou niet verder komen dan 53 procent reductie van broeikasgassen in 2030, zegt Milieudefensie. Terwijl 65 procent nodig is om een eerlijke bijdrage te leveren aan het Parijsakkoord en Europa 55 procent als doel heeft. Greenpeace Nederland is evenmin te spreken over ieder verkiezingsprogramma en de nagestreefde reductie van CO2 Geen enkele partij ligt op koers om de afspraken uit het Klimaatakkoord van Parijs te halen. Deze club is echter wel blij dat D66 en GroenLinks cruciale stappen willen zetten en ziet ook dat de PvdA, ChristenUnie en SP meer doen dan de huidige klimaatwet. Maar het is volgens Greenpeace onbegrijpelijk dat het CDA achterblijft met 46 procent reductie en zelfs de klimaatwet niet nakomt. Dat de VVD geen klimaatplannen heeft laten doorrekenen is onverantwoordelijk.",high,2021-03-01 00:00:00,2021-03-01 12:57:21,Het Financieele Dagblad,NOS liveblog,3290653,6290507,"pensioen, D66, GroenLinks, Partij van de Arbeid, SP, D66, GroenLinks, PvdA, SP","Milieuclubs, Kamers, CDA, GroenLinks, D66, PvdA, Greenpeace, D66, GroenLinks, PvdA, ChristenUnie, SP, Greenpeace, CDA","['pensioenregeling', 'doorrekeningen', 'pensioenpremie', 'pensioenfondsen', 'werkenden']","['greenpeace', 'nagestreefde', 'doorrekeningen', 'milieuclubs', 'klimaatakkoord']",3290653_6290507
286,0.785907,"Een boer versus D66-leider Kaag over de halvering van de veestapel; Blijft D66 vasthouden aan de halvering van de veestapel ? D66-leider Kaag begrijpt dat het boeren rauw op het dak valt. Wij zien halvering als heel belangrijk, maar we willen het samen met u doen, zegt ze tegen een boer die tegenover haar in de zaal staat. D66 wil dit doen om de stikstof te reduceren. Als u een beter plan heeft, wil ik dat niet van de hand wijzen. Het gaat om het bereiken van het doel, stikstofreductie, aldus Kaag. Na de verkiezingen wil Kaag langsgaan bij de boer.","Stelling 4: de rekening van de coronacrisis moet bij de best verdienende Nederlanders terechtkomen; VVD-lijsttrekker Rutte zou het niet raar vinden als de rekening ook bij de hogere inkomens terechtkomt. SP-lijsttrekker Marijnissen vindt dat de inkomensongelijkheid in Nederland veel te groot is geworden. Dat vraagt om een ander belastingstelsel, zegt zij. Rutte is het er niet mee eens dat Hoekstra van het CDA de rekening ook bij de grote supermarkten wil leggen. Ik snap het wel, want zij hebben geprofiteerd van de crisis, maar ze zorgen ook voor veel banen. Hoekstra valt Rutte aan op het financi le beleid. Marijnissen noemt dat een vertoning. Dat juist deze twee consultants van het bedrijfsleven elkaar de maat nemen, zegt zij. Uiteindelijk is het een discussie tussen twee rechtse heren. Als we het aan hen overlaten komt het niet goed. GroenLinks-leider Klaver begrijpt het ook niet. In het verkiezingsprogramma van de VVD staat iets heel anders, zegt hij. Wat is nu waar? In ieder geval zijn Rutte en Hoekstra het met de twee linkse lijsttrekkers eens dat het minimumloon omhoog moet.",high,2021-02-28 21:41:40,2021-02-28 22:48:57,NOS liveblog,NOS liveblog,3287479,3287470,D66,"Marijnissen, CDA, VVD","['stikstofreductie', 'veestapel', 'langsgaan', 'versus', 'valt']","['inkomensongelijkheid', 'marijnissen', 'belastingstelsel', 'verkiezingsprogramma', 'geprofiteerd']",3287479_3287470
290,0.7192222,"Misstanden in Qatar al jaren aan de gang; Misstanden in Qatar al jaren aan de gang Optreden tegen Greenpeace . foto anp/hh Vanaf 2016 wisten we al over de arbeidsomstandigheden in Qatar en nu, drie weken voor de verkiezingen, zijn er politici die wakker worden en ons gaan vertellen dat we de wereldkampioenschappen moeten boycotten. Hoe geloofwaardig zijn ze nog, terwijl iedere dag een groot vrachtvliegtuig uit Qatar over mijn huis vliegt? Frans Bohlander Voetbalwereld 6500 doden tijdens de bouw van voetbalstadions in Qatar, tot nu toe. En Nederland overweegt nog steeds om daar te gaan voetballen. Bespottelijk en onbestaanbaar. Ook Johan Derksen vindt dat Nederland moet afhaken. Ronald de Boer vindt dat weer overdreven en nuanceert dat door te zeggen Het zijn er iets minder. Ok, het waren er maar 5000. Ronduit schandalig. Rob de Jonge Westervoort Vergoeding Hugo de Jonge smeekt de horeca om geduld en de terrassen niet open te gooien. Tel. 27/2. Dat is makkelijk te regelen, als de horeca een eerlijke beloning krijgt ter compensatie, iets waar de horeca al tijden om smeekt! R. den Hartog, Utrecht Restaurant We worden overspoeld met berichten dat de terrassen hoe dan ook open moeten.","De Jonge: lijsttrekkers moeten in campagne behoedzaam zijn over corona ; Minister De Jonge van Volksgezondheid vindt het logisch dat lijsttrekkers in de verkiezingscampagne spreken over wat ze graag zouden willen aan versoepelingen, maar hij vindt ook dat ze wel behoedzaam moeten zijn. Qua besmettingscijfers is de situatie nog steeds zorgelijk en er kan nu weinig, zegt De Jonge. Partijgenoot en CDA-lijsttrekker Hoekstra zei gisteren in het RTL-debat dat hij eerlijk moet zijn dat het nu niet kan, maar dat hij hoopt dat de terrassen snel open zijn. Het is logisch dat te hopen, zei De Jonge, maar zo snel als mogelijk is niet vandaag of morgen. Zo zijn er zorgen over de situatie in de kop van Noord-Holland waar erg veel pati nten zijn. In n regio code zwart ligt niet voor de hand, maar we moeten de pati nten goed tussen de regio's verdelen, zegt De Jonge. Maar we met moeten met zijn allen wel code zwart voorkomen.",high,2021-03-01 00:00:00,2021-03-01 12:59:00,De Telegraaf,NOS liveblog,3286377,3287414,"Greenpeace, anp/hh, Qatar, Frans Bohlander, Johan Derksen, Ronald de Boer, Rob, Utrecht Restaurant",Jonge van Volksgezondheid,"['greenpeace', 'ronald', 'derksen', 'nuanceert', 'westervoort']","['besmettingscijfers', 'rtl', 'holland', 'versoepelingen', 'pati']",3286377_3287414
303,0.8514602,"Helft FvD-kiezers: 'Corona is ontwikkeld om burgers te onderdrukken'; De helft van de mensen die op Forum voor Democratie FvD willen stemmen, denkt dat het coronavirus bewust is ontwikkeld om burgers wereldwijd te onderdrukken. 51 procent denkt dat corona een biologisch wapen is dat in een laboratorium is gefabriceerd. Dat blijkt uit onderzoek van Ipsos, in opdracht van Nieuwsuur. De opvattingen van FvD-kiezers over complottheori n wijken behoorlijk af van die van de gemiddelde Nederlander en van stemmers op andere partijen. Ter vergelijking onder alle Nederlanders gelooft 11 procent dat het virus bewust is ontwikkeld en 13 procent dat het een biologisch wapen is. Harde kern Volgens Ipsos-onderzoeker Sjoerd van Heck zijn de gematigde stemmers bij FvD verdwenen. Het percentage complotdenkers is groter geworden. Omdat ze nu een kiezersgroep over hebben die hem no matter what trouw blijven. Dit is de harde kern die overblijft. De lijsttrekker van FvD, Thierry Baudet, is een van de weinige politici die elke dag met een grote bus van stad naar stad reizen. Hij voert fysiek campagne en heeft het vooral over corona. In Urk schudde hij iedereen de hand, alsof er geen pandemie is.","Digitale campagne wordt platter én dieper; Verkiezingen Campagne voeren hoeft niet zo ingewikkeld te zijn. De VVD geeft op Instagram het voorbeeld, met een nieuwe trend, overgewaaid uit het buitenland. Trek de kiezer met grappige plaatjes. Tover een lach tevoorschijn. Wat altijd werkt zijn plaatjes van dieren. Bijvoorbeeld een foto van een kip en een roofvogel. De kip heeft verrassend genoeg de roofvogel op de grond gedwongen. Bijschrift bij de kip VVD met nieuwe plannen om de misdaad aan te pakken. Bij de beteuterde roofvogel staat Zware criminelen. Het oogt als typische internethumor, en zo is het ook bedoeld. De VVD heeft ook zulke plaatjes over kernenergie, met een pitbull en een labradorpuppy in beeld. In een paar woorden geven ze het standpunt van de partij weer. Grappen maken met ogenschijnlijk amateuristisch knip- en plakwerk is geen toeval het ontwapent. Achter de VVD-campagne steken bekende marketingbureaus, gespecialiseerd in het be nvloeden van gedrag. Wat die bureaus precies adviseren en organiseren blijft geheim, zoals bijna alle partijen in verkiezingstijd niet graag in hun keuken laten kijken. Ook de SP heeft zo'n campagne vol beeldgrappen.",high,2021-02-27 21:52:54,2021-03-01 00:00:00,Nieuwsuur,Trouw,3287578,3285375,"FvD-kiezers, Forum voor Democratie, Ipsos, FvD-kiezers, Thierry Baudet","VVD, SP","['ipsos', 'complotdenkers', 'coronavirus', 'thierry', 'urk']","['labradorpuppy', 'internethumor', 'beeldgrappen', 'ontwapent', 'tevoorschijn']",3287578_3285375
305,0.8712741,"Een vraag van een slachtoffer van de toeslagenaffaire aan VVD-lijsttrekker en demissionair premier Rutte; Hoe wil Rutte het vertrouwen terugwinnen ? vraagt Kristie. U heeft mij in de steek gelaten. Rutte zegt begrip te hebben voor de situatie waar de ouders in terechtgekomen zijn. Hij noemt het een schandvlek en een debacle. Maar hij vraagt toch om vertrouwen dat hij de problemen gaat oplossen. Jullie zijn geen fraudeurs, dat wil ik hier gezegd hebben, zegt Rutte. Kristie zegt dat zij geen goede rechtshulp heeft gekregen omdat daarop is bezuinigd door het kabinet. Rutte zegt dat die zaken geen verband houden. De ouders is onrecht aangedaan, zegt hij. Jullie krijgen alle advocatenhulp die er nodig is, is zijn toezegging.","Vraag van de eigenaresse van een couscousbar aan PVV-lijsttrekker Wilders; Nadia wil van Wilders weten hoe zij het aan haar zoon moet uitleggen dat hij als tweederangsburger, geboren en getogen in Nederland, wordt weggezet. Wilders bestrijdt dat hij dat doet. Het gaat hem om de instroom van niet-westerse allochtonen, zegt hij. Nadia en Wilders komen in een heftige discussie terecht, over de islam en over de invloed van andere culturen. Wilders Nederlanders zijn vreemden in hun eigen land geworden. De invloed van de politieke islam is onwenselijk. Nadia Bent u ineens theoloog of zo? Ze nodigt hem uit voor couscous. Dat hoeft voor Wilders niet, maar hij wil wel met haar in gesprek.",high,2021-02-28 22:15:58,2021-02-28 22:43:49,NOS liveblog,NOS liveblog,3287475,3287471,"Kristie, Jullie, Kristie, Jullie","Wilders, Nadia, Wilders, Wilders bestrijdt, Nadia, Nadia Bent","['toeslagenaffaire', 'schandvlek', 'kristie', 'fraudeurs', 'rechtshulp']","['onwenselijk', 'couscousbar', 'couscous', 'nederlanders', 'theoloog']",3287475_3287471
307,0.77442,"Een sterkere EU graag, maar nu is dat even bijzaak; verkiezingen 2021 de campagne Het klimaat, de strijd tegen het virus, de erfenis van het Trump-tijdperk de redenen om als Europese lidstaten nauwer samen te werken, liggen voor het oprapen. De meeste partijen erkennen in hun verkiezingsprogramma's daarom volop de noodzaak van een sterkere Europese Unie. Slechts twee partijen zijn voor een nexit, de PVV en FvD JA21 streeft naar een kleinere Europese Unie. Toch spelen Europa en de Europese Unie nauwelijks een rol van betekenis in de verkiezingscampagne. Zelfs het pro-Europese D66 valt koploper VVD vooral aan op het coronabeleid. Een voor de hand liggende verklaring is dat alle aandacht en inzet voor de virusbestrijding de andere onderwerpen overvleugelt. Maar het is juist ook de pandemie die het besef afgelopen jaar deed doordringen dat Europa hard moet werken aan haar strategische autonomie, bijvoorbeeld door zelfvoorzienend te zijn in geneesmiddelen en vaccins. De bikkelharde strijd om beschermingsmiddelen als mondkapjes van afgelopen voorjaar is nog niet vergeten. De pandemie is bovendien de eerste mondiale crisis zonder duidelijke leiding van de Verenigde Staten, terwijl China die rol nadrukkelijk wel zoekt. Dat komt deels door de coronacrisis.","De Jonge: lijsttrekkers moeten in campagne behoedzaam zijn over corona ; Minister De Jonge van Volksgezondheid vindt het logisch dat lijsttrekkers in de verkiezingscampagne spreken over wat ze graag zouden willen aan versoepelingen, maar hij vindt ook dat ze wel behoedzaam moeten zijn. Qua besmettingscijfers is de situatie nog steeds zorgelijk en er kan nu weinig, zegt De Jonge. Partijgenoot en CDA-lijsttrekker Hoekstra zei gisteren in het RTL-debat dat hij eerlijk moet zijn dat het nu niet kan, maar dat hij hoopt dat de terrassen snel open zijn. Het is logisch dat te hopen, zei De Jonge, maar zo snel als mogelijk is niet vandaag of morgen. Zo zijn er zorgen over de situatie in de kop van Noord-Holland waar erg veel pati nten zijn. In n regio code zwart ligt niet voor de hand, maar we moeten de pati nten goed tussen de regio's verdelen, zegt De Jonge. Maar we met moeten met zijn allen wel code zwart voorkomen.",high,2021-03-01 00:00:00,2021-03-01 12:59:00,Trouw,NOS liveblog,3285325,3287414,"PVV, D66, VVD",Jonge van Volksgezondheid,"['bikkelharde', 'mondkapjes', 'europese', 'oprapen', 'beschermingsmiddelen']","['besmettingscijfers', 'rtl', 'holland', 'versoepelingen', 'pati']",3285325_3287414
