,Similarity_Score,Text1,Text2,Group,Date1,Date2,Publisher1,Publisher2,proper_nouns1,proper_nouns2,keywords1,keywords2,unit_id,coder_id,event_match,topic_match
746,0.8581996,"CPB-doorrekening: lasten bedrijven en jonge generaties fors omhoog; Alle partijen willen de lasten van bedrijven de komende kabinetsperiode verhogen om extra uitgaven mogelijk te maken. De mate waarin partijen dat doen, verschilt aanzienlijk. De PvdA wil de lasten voor bedrijven met bijna € 42 mrd verhogen. Bij de VVD stijgen ze met € 3,6 mrd. Dat blijkt uit een doorrekening van de verkiezingsprogramma's die het Centraal Planbureau CPB, maandag heeft gepubliceerd. Onder het huidige beleid zouden de lasten van bedrijven ook al stijgen, maar met slechts € 1,9 mrd. Meer overheid Alle partijen willen de komende jaren de overheidsuitgaven structureel fors verhogen. Na correctie voor de incidentele extra corona-uitgaven dit jaar, gaan ze bij de zuinigste partijen VVD en SGP met ruim € 14 mrd respectievelijk € 10 mrd omhoog en bij de gulste partijen SP en PvdA met € 49 mrd en € 45 mrd. Populaire bestemmingen voor extra geld zijn zorg, onderwijs en sociale zekerheid. Boven op de structurele stijging van de zorguitgaven komen bij veel partijen extra loonsverhogingen. Defensie, openbaar bestuur en veiligheid komen er bij de meeste partijen bekaaid vanaf.","Partijen willen hogere lasten voor bedrijven, blijkt uit doorrekeningen CPB; Tien partijen kiezen voor flinke lastenverzwaring voor bedrijven . De mate waarin loopt wel sterk uiteen, blijkt uit de doorrekeningen van de verkiezingsprogramma's door het Centraal Planbureau. VVD en SGP laten de lasten voor het bedrijfsleven stijgen met 3,5 miljard euro in 2025, de PvdA met bijna 42 miljard euro. Het CPB heeft de programma's van tien partijen doorgerekend VVD, CDA, D66, GroenLinks, SP, PvdA, ChristenUnie, SGP, Denk en 50Plus. In totaal zijn het 2000 maatregelen. Partijen als PVV, Partij voor de Dieren en Forum voor Democratie hebben hun programma's om uiteenlopende redenen niet laten doorrekenen. De meeste partijen willen de komende periode meer geld uitgeven. Ook daarbij zijn grote verschillen te zien. Het verschil tussen de partij die de overheidsuitgaven het minst laat stijgen in 2025, de SGP, en de partij die ze het meest laat stijgen, de SP, is 35 miljard euro. Ondernemersvereniging VNO-NCW noemt het buitengewoon zorgelijk dat de lasten voor het bedrijfsleven van enkele miljarden tot in theorie 42 miljard euro PvdA kunnen oplopen. Deze les lijkt men snel vergeten. De andere partijen blijven daar allemaal onder.",high,2021-03-01 00:00:00,2021-03-01 10:30:10,Het Financieele Dagblad,NOS nieuws,"PvdA, VVD, Centraal Planbureau CPB, VVD, SGP, SP","CPB, SGP, CPB, VVD, CDA, D66, GroenLinks, SP, PvdA, ChristenUnie, SGP, PVV, Partij voor de Dieren, Forum voor Democratie, SGP, SP","['bekaaid', 'loonsverhogingen', 'overheidsuitgaven', 'mrd', 'zorguitgaven']","['lastenverzwaring', 'doorrekeningen', 'verkiezingsprogramma', 'overheidsuitgaven', '50plus']",3290620_6290557,2608,Yes,Yes
747,0.673867,"Rechts wil minder verplicht betalen aan pensioen, links meer; Coalitiepartijen VVD en D66 willen de verplichting voor werknemers om pensioen op te bouwen verlagen . Oppositiepartijen GroenLinks, Partij van de Arbeid en SP willen juist dat alle werkenden, werknemers en zelfstandigen verplicht gaan worden om pensioenpremie te betalen. Dat blijkt uit de doorrekeningen van de verkiezingsprogramma's van het Centraal Planbureau. Werknemers die nu onder een verplichte pensioenregeling vallen, het leeuwendeel van de werkenden in Nederland, bouwen doorgaans pensioen op over een salaris tot € 112.000. VVD en D66 willen dat bedrag verlagen naar € 60.000. Daarboven wordt het voor iedereen vrijwillig, maar blijft de pensioenpremie wel net als nu aftrekbaar voor de belastingen. GroenLinks, PvdA en SP hebben juist in hun programma opgenomen dat pensioen ook verplicht wordt voor alle zelfstandigen zonder personeel. Zzp'ers zijn nu vrij in hun keuze om wel of geen pensioen op te bouwen. Ook de circa 400.000 werknemers die nog niet verplicht pensioen opbouwen omdat in hun sector geen verplichtstelling geldt de IT bijvoorbeeld moeten dat volgens deze partijen wel gaan doen. Ter vergelijking werknemers betalen samen met hun werkgever bij pensioenfondsen dit jaar meestal een premie van tussen de 25% en 30%. Bij de grotere partijen blijft die staan op € 112.000.","Esther Ouwehand had niets met de plek waar ze opgroeide; De bouw is typisch eind jaren 70, toen in heel Nederland buiten de oude woonkernen nieuwe wijken verschenen nog ver voordat in 1991 het begrip Vinex zou ontstaan. Rijtjeswoningen op vaak doodlopende woonerven aan smalle, slingerende straten waar de auto's niet te hard kunnen rijden. Huizen in verschillende stijlen, per wijk veranderend. Groene parken en perken, met een beetje geluk wat water. Een school, een winkelcentrum. En dan de straatnamen. Esther Ouwehand kwam met haar broer, zus en ouders terecht in een buurt waar de straten Mars, Pallas, Uranus en Neptunus heten. In de volgende buurt luisteren ze naar de namen Pollux, Castor en Orion. Iets meer richting zee ligt een wijk waar de mensen wonen aan Weegschaal, Boogschutter en Waterman. En bij het sportpark heten ze Krab, Kreeft en Koraal. Welkom in Rijnsoever, ofwel Katwijk-Noord, de wijk die naast Katwijk aan Zee en Katwijk aan de Rijn in de Hoornespolder vanaf die jaren 70 de derde grote woonkern van het Zuid-Hollandse dorp zou worden. Behalve in Katwijk.",medium,2021-03-01 00:00:00,2021-03-01 00:00:00,Het Financieele Dagblad,Algemeen Dagblad,"pensioen, D66, GroenLinks, Partij van de Arbeid, SP, D66, GroenLinks, PvdA, SP","Esther Ouwehand, Vinex, Esther Ouwehand, Uranus, Neptunus, Castor, Waterman","['pensioenregeling', 'doorrekeningen', 'pensioenpremie', 'pensioenfondsen', 'werkenden']","['hoornespolder', 'neptunus', 'rijtjeswoningen', 'woonerven', 'woonkernen']",3290653_3286186,2606,No,Yes
748,0.673867,"Rechts wil minder verplicht betalen aan pensioen, links meer; Coalitiepartijen VVD en D66 willen de verplichting voor werknemers om pensioen op te bouwen verlagen . Oppositiepartijen GroenLinks, Partij van de Arbeid en SP willen juist dat alle werkenden, werknemers en zelfstandigen verplicht gaan worden om pensioenpremie te betalen. Dat blijkt uit de doorrekeningen van de verkiezingsprogramma's van het Centraal Planbureau. Werknemers die nu onder een verplichte pensioenregeling vallen, het leeuwendeel van de werkenden in Nederland, bouwen doorgaans pensioen op over een salaris tot € 112.000. VVD en D66 willen dat bedrag verlagen naar € 60.000. Daarboven wordt het voor iedereen vrijwillig, maar blijft de pensioenpremie wel net als nu aftrekbaar voor de belastingen. GroenLinks, PvdA en SP hebben juist in hun programma opgenomen dat pensioen ook verplicht wordt voor alle zelfstandigen zonder personeel. Zzp'ers zijn nu vrij in hun keuze om wel of geen pensioen op te bouwen. Ook de circa 400.000 werknemers die nog niet verplicht pensioen opbouwen omdat in hun sector geen verplichtstelling geldt de IT bijvoorbeeld moeten dat volgens deze partijen wel gaan doen. Ter vergelijking werknemers betalen samen met hun werkgever bij pensioenfondsen dit jaar meestal een premie van tussen de 25% en 30%. Bij de grotere partijen blijft die staan op € 112.000.","Esther Ouwehand had niets met de plek waar ze opgroeide; De bouw is typisch eind jaren 70, toen in heel Nederland buiten de oude woonkernen nieuwe wijken verschenen nog ver voordat in 1991 het begrip Vinex zou ontstaan. Rijtjeswoningen op vaak doodlopende woonerven aan smalle, slingerende straten waar de auto's niet te hard kunnen rijden. Huizen in verschillende stijlen, per wijk veranderend. Groene parken en perken, met een beetje geluk wat water. Een school, een winkelcentrum. En dan de straatnamen. Esther Ouwehand kwam met haar broer, zus en ouders terecht in een buurt waar de straten Mars, Pallas, Uranus en Neptunus heten. In de volgende buurt luisteren ze naar de namen Pollux, Castor en Orion. Iets meer richting zee ligt een wijk waar de mensen wonen aan Weegschaal, Boogschutter en Waterman. En bij het sportpark heten ze Krab, Kreeft en Koraal. Welkom in Rijnsoever, ofwel Katwijk-Noord, de wijk die naast Katwijk aan Zee en Katwijk aan de Rijn in de Hoornespolder vanaf die jaren 70 de derde grote woonkern van het Zuid-Hollandse dorp zou worden. Behalve in Katwijk.",medium,2021-03-01 00:00:00,2021-03-01 00:00:00,Het Financieele Dagblad,Algemeen Dagblad,"pensioen, D66, GroenLinks, Partij van de Arbeid, SP, D66, GroenLinks, PvdA, SP","Esther Ouwehand, Vinex, Esther Ouwehand, Uranus, Neptunus, Castor, Waterman","['pensioenregeling', 'doorrekeningen', 'pensioenpremie', 'pensioenfondsen', 'werkenden']","['hoornespolder', 'neptunus', 'rijtjeswoningen', 'woonerven', 'woonkernen']",3290653_3286186,2607,No,Yes
749,0.673867,"Rechts wil minder verplicht betalen aan pensioen, links meer; Coalitiepartijen VVD en D66 willen de verplichting voor werknemers om pensioen op te bouwen verlagen . Oppositiepartijen GroenLinks, Partij van de Arbeid en SP willen juist dat alle werkenden, werknemers en zelfstandigen verplicht gaan worden om pensioenpremie te betalen. Dat blijkt uit de doorrekeningen van de verkiezingsprogramma's van het Centraal Planbureau. Werknemers die nu onder een verplichte pensioenregeling vallen, het leeuwendeel van de werkenden in Nederland, bouwen doorgaans pensioen op over een salaris tot € 112.000. VVD en D66 willen dat bedrag verlagen naar € 60.000. Daarboven wordt het voor iedereen vrijwillig, maar blijft de pensioenpremie wel net als nu aftrekbaar voor de belastingen. GroenLinks, PvdA en SP hebben juist in hun programma opgenomen dat pensioen ook verplicht wordt voor alle zelfstandigen zonder personeel. Zzp'ers zijn nu vrij in hun keuze om wel of geen pensioen op te bouwen. Ook de circa 400.000 werknemers die nog niet verplicht pensioen opbouwen omdat in hun sector geen verplichtstelling geldt de IT bijvoorbeeld moeten dat volgens deze partijen wel gaan doen. Ter vergelijking werknemers betalen samen met hun werkgever bij pensioenfondsen dit jaar meestal een premie van tussen de 25% en 30%. Bij de grotere partijen blijft die staan op € 112.000.","Esther Ouwehand had niets met de plek waar ze opgroeide; De bouw is typisch eind jaren 70, toen in heel Nederland buiten de oude woonkernen nieuwe wijken verschenen nog ver voordat in 1991 het begrip Vinex zou ontstaan. Rijtjeswoningen op vaak doodlopende woonerven aan smalle, slingerende straten waar de auto's niet te hard kunnen rijden. Huizen in verschillende stijlen, per wijk veranderend. Groene parken en perken, met een beetje geluk wat water. Een school, een winkelcentrum. En dan de straatnamen. Esther Ouwehand kwam met haar broer, zus en ouders terecht in een buurt waar de straten Mars, Pallas, Uranus en Neptunus heten. In de volgende buurt luisteren ze naar de namen Pollux, Castor en Orion. Iets meer richting zee ligt een wijk waar de mensen wonen aan Weegschaal, Boogschutter en Waterman. En bij het sportpark heten ze Krab, Kreeft en Koraal. Welkom in Rijnsoever, ofwel Katwijk-Noord, de wijk die naast Katwijk aan Zee en Katwijk aan de Rijn in de Hoornespolder vanaf die jaren 70 de derde grote woonkern van het Zuid-Hollandse dorp zou worden. Behalve in Katwijk.",medium,2021-03-01 00:00:00,2021-03-01 00:00:00,Het Financieele Dagblad,Algemeen Dagblad,"pensioen, D66, GroenLinks, Partij van de Arbeid, SP, D66, GroenLinks, PvdA, SP","Esther Ouwehand, Vinex, Esther Ouwehand, Uranus, Neptunus, Castor, Waterman","['pensioenregeling', 'doorrekeningen', 'pensioenpremie', 'pensioenfondsen', 'werkenden']","['hoornespolder', 'neptunus', 'rijtjeswoningen', 'woonerven', 'woonkernen']",3290653_3286186,2608,No,Yes
750,0.7932433,"Recht op reparatie van apparatuur komt steeds dichterbij; REPAIR CAF S Jeroen Groot en Caitlin Stooker Philip Leenman 68 wijst naar een Senseo. Het koffiezetapparaat van Philips staat in half gedemonteerde toestand op de werkbank in zijn werkkamer in Naarden. Voor het ongeoefende oog valt er weinig te zien aan het binnenste van het apparaat, maar Leenman weet precies wat er mis is. In dit geval betreft het de boiler om het water op temperatuur te brengen. Als het verwarmingselement wordt aangezet terwijl er geen water in zit, gaat het binnen zes seconden stuk, zegt de gepensioneerde ICT'er. Een kapot huishoudelijk apparaat belandt vaak bij het afval, omdat de kosten van reparatie door een professionele reparateur niet in verhouding staan tot de prijs van een nieuwe. Zonde, stelt het al in 2009 opgerichte Repair Caf. Hier zetten dan ook duizenden vrijwilligers zich in om huis-tuin-en-keukenspullen te repareren. Onder wie Leenman. Normaliter komen consumenten langs bij de Repair Caf s, waar vrijwilligers de kapotte spullen beoordelen en indien mogelijk ter plaatse repareren. Maar vanwege het coronavirus werken ook de reparateurs vanuit huis. Inmiddels zijn er in Nederland meer dan 500 Repair Caf s. Caf s, in 36 landen.","Ondernemers in de race voor de Tweede Kamer; Ze zijn zo ongeveer op de vingers van n hand te tellen, zelfstandige ondernemers die kans maken om in de Tweede Kamer te komen. Wat drijft hen om volksvertegenwoordiger te willen worden? Vier ondernemers vertellen. Je moet draagvlak cre ren voor wat je wilt bereiken Romke de Jong D66, plaats 24 Derde generatie ijsmaker in Gorredijk Als ondernemer beslis je vandaag iets en morgen gebeurt het. Als politicus kun je jaren ergens mee bezig zijn voordat er iets gebeurt, en soms gebeurt er zelfs helemaal niets. Maar toch zijn de eigenschappen die je nodig hebt, niet echt anders. Je moet draagvlak cre ren voor wat je wilt bereiken. Dat doet een politicus maar dat doet een ondernemer ook. Die neemt zijn medewerkers en zijn klanten mee met waar hij naartoe wil met zijn onderneming. De komende regeerperiode staan we echt op een splitsing voor waar we met de Nederlandse economie naartoe gaan. Ik wil dat we de keuze maken voor echt duurzaam ondernemen. We kunnen als Nederland vooroplopen met circulair, duurzaam en maatschappelijk verantwoord ondernemen en daar een unique sellingpoint van maken.",high,2021-03-01 00:00:00,2021-03-01 00:00:00,Het Financieele Dagblad,Het Financieele Dagblad,"REPAIR, CAF S Jeroen Groot, Philips, Leenman, Caf, Leenman, Repair Caf s, Caf s","Tweede Kamer, Tweede Kamer, Romke de Jong","['verwarmingselement', 'reparateurs', 'koffiezetapparaat', 'reparateur', 'boiler']","['sellingpoint', 'circulair', 'romke', 'ijsmaker', 'gorredijk']",3290567_3290570,2606,No,No
751,0.7932433,"Recht op reparatie van apparatuur komt steeds dichterbij; REPAIR CAF S Jeroen Groot en Caitlin Stooker Philip Leenman 68 wijst naar een Senseo. Het koffiezetapparaat van Philips staat in half gedemonteerde toestand op de werkbank in zijn werkkamer in Naarden. Voor het ongeoefende oog valt er weinig te zien aan het binnenste van het apparaat, maar Leenman weet precies wat er mis is. In dit geval betreft het de boiler om het water op temperatuur te brengen. Als het verwarmingselement wordt aangezet terwijl er geen water in zit, gaat het binnen zes seconden stuk, zegt de gepensioneerde ICT'er. Een kapot huishoudelijk apparaat belandt vaak bij het afval, omdat de kosten van reparatie door een professionele reparateur niet in verhouding staan tot de prijs van een nieuwe. Zonde, stelt het al in 2009 opgerichte Repair Caf. Hier zetten dan ook duizenden vrijwilligers zich in om huis-tuin-en-keukenspullen te repareren. Onder wie Leenman. Normaliter komen consumenten langs bij de Repair Caf s, waar vrijwilligers de kapotte spullen beoordelen en indien mogelijk ter plaatse repareren. Maar vanwege het coronavirus werken ook de reparateurs vanuit huis. Inmiddels zijn er in Nederland meer dan 500 Repair Caf s. Caf s, in 36 landen.","Ondernemers in de race voor de Tweede Kamer; Ze zijn zo ongeveer op de vingers van n hand te tellen, zelfstandige ondernemers die kans maken om in de Tweede Kamer te komen. Wat drijft hen om volksvertegenwoordiger te willen worden? Vier ondernemers vertellen. Je moet draagvlak cre ren voor wat je wilt bereiken Romke de Jong D66, plaats 24 Derde generatie ijsmaker in Gorredijk Als ondernemer beslis je vandaag iets en morgen gebeurt het. Als politicus kun je jaren ergens mee bezig zijn voordat er iets gebeurt, en soms gebeurt er zelfs helemaal niets. Maar toch zijn de eigenschappen die je nodig hebt, niet echt anders. Je moet draagvlak cre ren voor wat je wilt bereiken. Dat doet een politicus maar dat doet een ondernemer ook. Die neemt zijn medewerkers en zijn klanten mee met waar hij naartoe wil met zijn onderneming. De komende regeerperiode staan we echt op een splitsing voor waar we met de Nederlandse economie naartoe gaan. Ik wil dat we de keuze maken voor echt duurzaam ondernemen. We kunnen als Nederland vooroplopen met circulair, duurzaam en maatschappelijk verantwoord ondernemen en daar een unique sellingpoint van maken.",high,2021-03-01 00:00:00,2021-03-01 00:00:00,Het Financieele Dagblad,Het Financieele Dagblad,"REPAIR, CAF S Jeroen Groot, Philips, Leenman, Caf, Leenman, Repair Caf s, Caf s","Tweede Kamer, Tweede Kamer, Romke de Jong","['verwarmingselement', 'reparateurs', 'koffiezetapparaat', 'reparateur', 'boiler']","['sellingpoint', 'circulair', 'romke', 'ijsmaker', 'gorredijk']",3290567_3290570,2607,No,No
752,0.7932433,"Recht op reparatie van apparatuur komt steeds dichterbij; REPAIR CAF S Jeroen Groot en Caitlin Stooker Philip Leenman 68 wijst naar een Senseo. Het koffiezetapparaat van Philips staat in half gedemonteerde toestand op de werkbank in zijn werkkamer in Naarden. Voor het ongeoefende oog valt er weinig te zien aan het binnenste van het apparaat, maar Leenman weet precies wat er mis is. In dit geval betreft het de boiler om het water op temperatuur te brengen. Als het verwarmingselement wordt aangezet terwijl er geen water in zit, gaat het binnen zes seconden stuk, zegt de gepensioneerde ICT'er. Een kapot huishoudelijk apparaat belandt vaak bij het afval, omdat de kosten van reparatie door een professionele reparateur niet in verhouding staan tot de prijs van een nieuwe. Zonde, stelt het al in 2009 opgerichte Repair Caf. Hier zetten dan ook duizenden vrijwilligers zich in om huis-tuin-en-keukenspullen te repareren. Onder wie Leenman. Normaliter komen consumenten langs bij de Repair Caf s, waar vrijwilligers de kapotte spullen beoordelen en indien mogelijk ter plaatse repareren. Maar vanwege het coronavirus werken ook de reparateurs vanuit huis. Inmiddels zijn er in Nederland meer dan 500 Repair Caf s. Caf s, in 36 landen.","Ondernemers in de race voor de Tweede Kamer; Ze zijn zo ongeveer op de vingers van n hand te tellen, zelfstandige ondernemers die kans maken om in de Tweede Kamer te komen. Wat drijft hen om volksvertegenwoordiger te willen worden? Vier ondernemers vertellen. Je moet draagvlak cre ren voor wat je wilt bereiken Romke de Jong D66, plaats 24 Derde generatie ijsmaker in Gorredijk Als ondernemer beslis je vandaag iets en morgen gebeurt het. Als politicus kun je jaren ergens mee bezig zijn voordat er iets gebeurt, en soms gebeurt er zelfs helemaal niets. Maar toch zijn de eigenschappen die je nodig hebt, niet echt anders. Je moet draagvlak cre ren voor wat je wilt bereiken. Dat doet een politicus maar dat doet een ondernemer ook. Die neemt zijn medewerkers en zijn klanten mee met waar hij naartoe wil met zijn onderneming. De komende regeerperiode staan we echt op een splitsing voor waar we met de Nederlandse economie naartoe gaan. Ik wil dat we de keuze maken voor echt duurzaam ondernemen. We kunnen als Nederland vooroplopen met circulair, duurzaam en maatschappelijk verantwoord ondernemen en daar een unique sellingpoint van maken.",high,2021-03-01 00:00:00,2021-03-01 00:00:00,Het Financieele Dagblad,Het Financieele Dagblad,"REPAIR, CAF S Jeroen Groot, Philips, Leenman, Caf, Leenman, Repair Caf s, Caf s","Tweede Kamer, Tweede Kamer, Romke de Jong","['verwarmingselement', 'reparateurs', 'koffiezetapparaat', 'reparateur', 'boiler']","['sellingpoint', 'circulair', 'romke', 'ijsmaker', 'gorredijk']",3290567_3290570,2608,No,No
753,0.76959544,"Primus inter pares; De Tweede Kamer vindt dat China genocide pleegt op de Oeigoerse moslimminderheid . Onder meer CDA, SP, Partij voor de Dieren, PvdA, GroenLinks en Denk steunden donderdag een motie van die strekking. Dat is opmerkelijk, want twee weken eerder nog had Denk, als enige partij in het parlement, tegen een motie gestemd waarin de massamoord op Armeni rs in 1915 als genocide wordt bestempeld. Waarom? Historische feiten worden vastgesteld door historici en juristen, niet door politici, zo citeert de Turkse, regeringsgezinde krant Daily Sabah Denk-Kamerlid Tunahan Kuzu. Het woord denk is Turks voor gelijk. Aha, dat is de verklaring! Alle genocides zijn gelijk, maar sommige genocides zijn gelijker dan andere.","Het RTL-debat zal hoogstens herinnerd worden om het ‘ik stop u even’ van Kristie Rongen ; Zap In het verkiezingsdebat van RTL gaven de lijsttrekkers vooral vooraf ingestudeerde antwoorden. Het werd pas spannend toen een slachtoffer van de Toeslagenaffaire de premier ondervroeg. , Als een verkiezingsdebat, zoals de kenners zeggen, in de analyse wordt gewonnen, was het rechtsleunende gezelschap waarmee Eva Jinek het RTL-debat nabeschouwde misschien een stemadvies. Er zaten een journalist van De Telegraaf, een goede vriend van de lijsttrekker van de VVD, een van de organisatoren van het debat en na een tijdje kwam de lijsttrekker van het CDA binnen. Jort Kelder het wordt eentonig dat programma ’s altijd bij hem uitkomen als ze een vriend van Mark Rutte aan tafel willen zei vooraf dat Rutte kwetsbaar was en alleen maar kon verliezen. Na afloop concludeerde hij dat Rutte overeind was gebleven en ook Wouter de Winther had gezien dat Rutte alle ballen uit het doel had gehouden. Ik weet niet of Kristie Rongen dat ook zo zag. Zij was een van de zes gewone burgers die door RTL waren uitgenodigd om de lijsttrekkers een vraag te stellen.",high,2021-03-01 00:00:00,2021-03-01 00:00:00,De Volkskrant,NRC Handelsblad,"Primus, Tweede Kamer, CDA, SP, Partij voor de Dieren, PvdA, GroenLinks, Waarom, Tunahan Kuzu, Aha","Kristie Rongen, RTL, Eva Jinek, VVD, CDA, Mark Rutte, Winther, Kristie Rongen, RTL","['moslimminderheid', 'turkse', 'oeigoerse', 'regeringsgezinde', 'turks']","['nabeschouwde', 'ingestudeerde', 'toeslagenaffaire', 'jinek', 'kristie']",3285243_3285661,2606,No,Yes
754,0.76959544,"Primus inter pares; De Tweede Kamer vindt dat China genocide pleegt op de Oeigoerse moslimminderheid . Onder meer CDA, SP, Partij voor de Dieren, PvdA, GroenLinks en Denk steunden donderdag een motie van die strekking. Dat is opmerkelijk, want twee weken eerder nog had Denk, als enige partij in het parlement, tegen een motie gestemd waarin de massamoord op Armeni rs in 1915 als genocide wordt bestempeld. Waarom? Historische feiten worden vastgesteld door historici en juristen, niet door politici, zo citeert de Turkse, regeringsgezinde krant Daily Sabah Denk-Kamerlid Tunahan Kuzu. Het woord denk is Turks voor gelijk. Aha, dat is de verklaring! Alle genocides zijn gelijk, maar sommige genocides zijn gelijker dan andere.","Het RTL-debat zal hoogstens herinnerd worden om het ‘ik stop u even’ van Kristie Rongen ; Zap In het verkiezingsdebat van RTL gaven de lijsttrekkers vooral vooraf ingestudeerde antwoorden. Het werd pas spannend toen een slachtoffer van de Toeslagenaffaire de premier ondervroeg. , Als een verkiezingsdebat, zoals de kenners zeggen, in de analyse wordt gewonnen, was het rechtsleunende gezelschap waarmee Eva Jinek het RTL-debat nabeschouwde misschien een stemadvies. Er zaten een journalist van De Telegraaf, een goede vriend van de lijsttrekker van de VVD, een van de organisatoren van het debat en na een tijdje kwam de lijsttrekker van het CDA binnen. Jort Kelder het wordt eentonig dat programma ’s altijd bij hem uitkomen als ze een vriend van Mark Rutte aan tafel willen zei vooraf dat Rutte kwetsbaar was en alleen maar kon verliezen. Na afloop concludeerde hij dat Rutte overeind was gebleven en ook Wouter de Winther had gezien dat Rutte alle ballen uit het doel had gehouden. Ik weet niet of Kristie Rongen dat ook zo zag. Zij was een van de zes gewone burgers die door RTL waren uitgenodigd om de lijsttrekkers een vraag te stellen.",high,2021-03-01 00:00:00,2021-03-01 00:00:00,De Volkskrant,NRC Handelsblad,"Primus, Tweede Kamer, CDA, SP, Partij voor de Dieren, PvdA, GroenLinks, Waarom, Tunahan Kuzu, Aha","Kristie Rongen, RTL, Eva Jinek, VVD, CDA, Mark Rutte, Winther, Kristie Rongen, RTL","['moslimminderheid', 'turkse', 'oeigoerse', 'regeringsgezinde', 'turks']","['nabeschouwde', 'ingestudeerde', 'toeslagenaffaire', 'jinek', 'kristie']",3285243_3285661,2607,No,Yes
755,0.76959544,"Primus inter pares; De Tweede Kamer vindt dat China genocide pleegt op de Oeigoerse moslimminderheid . Onder meer CDA, SP, Partij voor de Dieren, PvdA, GroenLinks en Denk steunden donderdag een motie van die strekking. Dat is opmerkelijk, want twee weken eerder nog had Denk, als enige partij in het parlement, tegen een motie gestemd waarin de massamoord op Armeni rs in 1915 als genocide wordt bestempeld. Waarom? Historische feiten worden vastgesteld door historici en juristen, niet door politici, zo citeert de Turkse, regeringsgezinde krant Daily Sabah Denk-Kamerlid Tunahan Kuzu. Het woord denk is Turks voor gelijk. Aha, dat is de verklaring! Alle genocides zijn gelijk, maar sommige genocides zijn gelijker dan andere.","Het RTL-debat zal hoogstens herinnerd worden om het ‘ik stop u even’ van Kristie Rongen ; Zap In het verkiezingsdebat van RTL gaven de lijsttrekkers vooral vooraf ingestudeerde antwoorden. Het werd pas spannend toen een slachtoffer van de Toeslagenaffaire de premier ondervroeg. , Als een verkiezingsdebat, zoals de kenners zeggen, in de analyse wordt gewonnen, was het rechtsleunende gezelschap waarmee Eva Jinek het RTL-debat nabeschouwde misschien een stemadvies. Er zaten een journalist van De Telegraaf, een goede vriend van de lijsttrekker van de VVD, een van de organisatoren van het debat en na een tijdje kwam de lijsttrekker van het CDA binnen. Jort Kelder het wordt eentonig dat programma ’s altijd bij hem uitkomen als ze een vriend van Mark Rutte aan tafel willen zei vooraf dat Rutte kwetsbaar was en alleen maar kon verliezen. Na afloop concludeerde hij dat Rutte overeind was gebleven en ook Wouter de Winther had gezien dat Rutte alle ballen uit het doel had gehouden. Ik weet niet of Kristie Rongen dat ook zo zag. Zij was een van de zes gewone burgers die door RTL waren uitgenodigd om de lijsttrekkers een vraag te stellen.",high,2021-03-01 00:00:00,2021-03-01 00:00:00,De Volkskrant,NRC Handelsblad,"Primus, Tweede Kamer, CDA, SP, Partij voor de Dieren, PvdA, GroenLinks, Waarom, Tunahan Kuzu, Aha","Kristie Rongen, RTL, Eva Jinek, VVD, CDA, Mark Rutte, Winther, Kristie Rongen, RTL","['moslimminderheid', 'turkse', 'oeigoerse', 'regeringsgezinde', 'turks']","['nabeschouwde', 'ingestudeerde', 'toeslagenaffaire', 'jinek', 'kristie']",3285243_3285661,2608,No,Yes
756,0.77430636,"Vondelpark opnieuw dicht; Het Vondelpark is vanwege te grote drukte opnieuw gesloten . Dat meldt de gemeente Amsterdam op Twitter. Woensdag werd het park ontruimd, omdat er een feestende massa in het park aanwezig was. Daarop werd besloten vanaf donderdag de zij-ingangen te sluiten en de toestroom naar het park te controleren. Als dat niet voldoende effect zou hebben kon het park ook worden gesloten, meldde de gemeente. Dat is nu al drie dagen op rij gebeurd. In andere gemeenten waar het woensdag te druk was, zoals Utrecht en Tilburg, lijkt de drukte vandaag mee te vallen.","Forum voor Democratie Jacht  op extra stemmen; Waar andere partijen zich nauwelijks op straat wagen toert Forum voor Democratie stad en land af. Die optredens trekken niet alleen de aandacht van kiezers het Openbaar Ministerie kijkt inmiddels of Baudets campagneteam niet op grote schaal de coronaregels geschonden heeft. Zo werden bij een bezoek aan Urk volgens getuigen honderden handen geschud. En dan was er nog de volmacht-rel. In een live-uitzending riep Baudet donderdag zijn kijkers op zoveel mogelijk stemmen per volmacht te regelen. Om de besmettingskansen te verkleinen mogen kiezers dit jaar niet twee maar drie volmachtsstemmen uitbrengen. Een persoon kan vier keer stemmen eigenlijk, als je maar die volmachten kunt regelen, aldus Baudet, en dat was een enorme kans. Ho, zei het ministerie van Binnenlandse Zaken dat is niet de bedoeling en mag helemaal niet. Daar leek het campagneteam van Forum toen al achter gekomen de suggestie om stemmen te regelen was door de partij schielijk uit het filmpje van Baudet geknipt. Aan een ander standpunt houdt Baudet wel openlijk vast de grote kans op verkiezingsfraude. Door anderen, uiteraard.",high,2021-02-27 17:18:07,2021-03-01 00:00:00,NOS liveblog,NRC Handelsblad,,"Forum voor Democratie, Forum voor Democratie, Ministerie kijkt, Urk, Baudet, Baudet, Baudet, Baudet","['meldt', 'vondelpark', 'amsterdam', 'tilburg', 'toestroom']","['besmettingskansen', 'volmachtsstemmen', 'schielijk', 'volmachten', 'baudets']",3287534_3285634,2606,No,No
